latitude,longitude,id_package,guide_ivoy,guide,valid_info,description,id_client
0.000000000000000000000000000000,0.000000000000000000000000000000,1018387,001991481P001018387,89881689_253862,1,"Paquete en almacen iVoy",57179
19.319217300000000000000000000000,-99.042749000000000000000000000000,1018503,001991589P001018503,1905817,2,"Paquete en almacen iVoy",67594
19.250249800000000000000000000000,-99.162814500000000000000000000000,1018514,001989018P001018514,7889019,2,"Paquete en almacen iVoy",126008
19.485857000000000000000000000000,-99.076261600000000000000000000000,1018517,001991602P001018517,7888072,2,"Paquete en almacen iVoy",126008
19.336097000000000000000000000000,-99.199991900000010000000000000000,1018521,001991607P001018521,7886418,2,"Paquete en almacen iVoy",126008
19.227077400000000000000000000000,-99.118952200000000000000000000000,1018543,001991636P001018543,20000346,2,"Paquete en almacen iVoy",126008
19.430774000000000000000000000000,-99.039143099999990000000000000000,1018544,001991637P001018544,7890211,2,"Paquete en almacen iVoy",126008
19.451349100000000000000000000000,-99.214114999999990000000000000000,1018547,001989110P001018547,7889993,2,"Paquete en almacen iVoy",126008
19.441681600000000000000000000000,-99.203794600000000000000000000000,1018548,001986213P001018548,7889037,2,"Paquete en almacen iVoy",126008
19.250249800000000000000000000000,-99.162814500000000000000000000000,1018549,001989018P001018549,7889019,2,"Paquete en almacen iVoy",126008
19.441613400000000000000000000000,-99.291818800000000000000000000000,1018552,001991642P001018552,7882818,2,"Paquete en almacen iVoy",126008
19.547551500000000000000000000000,-99.235604799999990000000000000000,1018560,001991651P001018560,7878828,2,"Paquete en almacen iVoy",126008
19.457969100000000000000000000000,-99.063254899999990000000000000000,1018564,001991674P001018564,7889729,2,"Paquete en almacen iVoy",126008
19.353091400000000000000000000000,-99.037242900000000000000000000000,1018567,001991677P001018567,7889587,2,"Paquete en almacen iVoy",126008
19.391372500000000000000000000000,-99.094562000000000000000000000000,1018569,001991680P001018569,7889247,2,"Paquete en almacen iVoy",126008
19.331560100000000000000000000000,-99.019980400000000000000000000000,1018573,001991685P001018573,7888172,2,"Paquete en almacen iVoy",126008
19.495858000000000000000000000000,-99.086733600000000000000000000000,1018577,001991689P001018577,7887659,2,"Paquete en almacen iVoy",126008
19.524176000000000000000000000000,-99.233265600000000000000000000000,1018582,001991699P001018582,7886631,2,"Paquete en almacen iVoy",126008
19.474454800000000000000000000000,-99.271119900000000000000000000000,1018585,001991701P001018585,7885038,2,"Paquete en almacen iVoy",126008
19.283829700000000000000000000000,-99.236989999999990000000000000000,1018586,001978475P001018586,7884175,2,"Paquete en almacen iVoy",126008
19.299785000000000000000000000000,-99.102431299999990000000000000000,1018588,001991702P001018588,7883646,2,"Paquete en almacen iVoy",126008
19.245637400000000000000000000000,-99.079674400000000000000000000000,1018591,001983483P001018591,7881680,2,"Paquete en almacen iVoy",126008
19.461677500000000000000000000000,-99.112541200000000000000000000000,1018595,001950832P001018595,7871664,2,"Paquete en almacen iVoy",126008
0.000000000000000000000000000000,0.000000000000000000000000000000,1018598,001991724P001018598,7890326,1,"Paquete en almacen iVoy",126008
19.329722800000000000000000000000,-99.085557500000000000000000000000,1018611,001991737P001018611,7884496,2,"Paquete en almacen iVoy",126008
19.347910100000000000000000000000,-99.040726100000000000000000000000,1018612,001991738P001018612,7883234,2,"Paquete en almacen iVoy",126008
19.479760500000000000000000000000,-99.068824200000000000000000000000,1018615,001978311P001018615,7881672,2,"Paquete en almacen iVoy",126008
19.266000300000000000000000000000,-99.126023700000020000000000000000,1018622,001991757P001018622,7890046,2,"Paquete en almacen iVoy",126008
19.441681600000000000000000000000,-99.203794600000000000000000000000,1018623,001986213P001018623,7889037,2,"Paquete en almacen iVoy",126008
19.335064700000000000000000000000,-98.997386699999990000000000000000,1018667,001991888P001018667,1905066,2,"Paquete en almacen iVoy",67594
19.327917600000000000000000000000,-99.024883400000000000000000000000,1018757,001992005P001018757,7884529,2,"Paquete en almacen iVoy",126008
0.000000000000000000000000000000,0.000000000000000000000000000000,1018991,001992764P001018991,7886437,1,"Paquete en almacen iVoy",126008
19.245310400000000000000000000000,-99.152588299999990000000000000000,1019013,001990384P001019013,7884154,2,"Paquete en almacen iVoy",126008
19.323390000000000000000000000000,-99.048093400000000000000000000000,1019023,001992850P001019023,7892864,2,"Paquete en almacen iVoy",126008
19.248657600000000000000000000000,-99.013101200000000000000000000000,1019086,001993095P001019086,7876096,2,"Paquete en almacen iVoy",126008
0.000000000000000000000000000000,0.000000000000000000000000000000,1019123,001993262P001019123,001993262P001019123,1,"Paquete en almacen iVoy",44718
19.561136900000000000000000000000,-99.146695700000000000000000000000,1019127,001993266P001019127,001993266P001019127,2,"Paquete en almacen iVoy",44718
0.000000000000000000000000000000,0.000000000000000000000000000000,1019199,001993337P001019199,001993337P001019199,1,"Paquete en almacen iVoy",44718
0.000000000000000000000000000000,0.000000000000000000000000000000,1019203,001993341P001019203,001993341P001019203,1,"Paquete en almacen iVoy",44718
19.497936400000000000000000000000,-99.188256700000000000000000000000,1019288,001993414P001019288,001993414P001019288,2,"Paquete en almacen iVoy",44718
0.000000000000000000000000000000,0.000000000000000000000000000000,1019615,001993802P001019615,36515074582500100033,1,"Paquete en almacen iVoy",78788
0.000000000000000000000000000000,0.000000000000000000000000000000,1019649,001993839P001019649,36515076460600100031,1,"Paquete en almacen iVoy",78788
19.344526500000000000000000000000,-99.106891499999990000000000000000,1019857,001994055P001019857,269858510,2,"Paquete en almacen iVoy",181744
19.537512100000000000000000000000,-99.227630499999990000000000000000,1020471,001994773P001020471,19315074884900100033,2,"Paquete en almacen iVoy",78793
19.364789900000000000000000000000,-99.117896000000000000000000000000,1020486,001994787P001020486,36515066634900100036,2,"Paquete en almacen iVoy",78788
0.000000000000000000000000000000,0.000000000000000000000000000000,1020529,001994846P001020529,08115075805100100035,1,"Paquete en almacen iVoy",78793
0.000000000000000000000000000000,0.000000000000000000000000000000,1020534,001994850P001020534,21241614391000100034,1,"Paquete en almacen iVoy",70933
19.364560100000000000000000000000,-99.254420000000000000000000000000,1020709,001994994P001020709,07814971889600100038,2,"Paquete en almacen iVoy",78789
0.000000000000000000000000000000,0.000000000000000000000000000000,1020717,001995002P001020717,07715054069000100032,1,"Paquete en almacen iVoy",78790
19.375040800000000000000000000000,-99.005037000000000000000000000000,1020839,001995116P001020839,90149487_256217,2,"Paquete en almacen iVoy",57179
0.000000000000000000000000000000,0.000000000000000000000000000000,1020855,001995134P001020855,07915050641600100032,1,"Paquete en almacen iVoy",78792
19.420030700000000000000000000000,-99.171347200000010000000000000000,1020876,001569174P001020876,90364188_260556,2,"Paquete en almacen iVoy",57179
19.607010300000000000000000000000,-99.243885600000000000000000000000,1020890,001616023P001020890,"90081447         _260691",2,"Paquete en almacen iVoy",57179
0.000000000000000000000000000000,0.000000000000000000000000000000,1020895,001995164P001020895,07715070606500100032,1,"Paquete en almacen iVoy",78790
0.000000000000000000000000000000,0.000000000000000000000000000000,1021065,001995328P001021065,07715077056400100039,1,"Paquete en almacen iVoy",78790
0.000000000000000000000000000000,0.000000000000000000000000000000,1021160,001995420P001021160,07915085318500100030,1,"Paquete en almacen iVoy",78792
19.541441300000000000000000000000,-99.225482899999990000000000000000,1021232,001995485P001021232,07915055238200100033,2,"Paquete en almacen iVoy",78792
0.000000000000000000000000000000,0.000000000000000000000000000000,1021259,001995509P001021259,07615097781000100031,1,"Paquete en almacen iVoy",78788
19.668362800000000000000000000000,-99.164128600000000000000000000000,1021752,001995984P001021752,07715054869700100031,2,"Paquete en almacen iVoy",78790
0.000000000000000000000000000000,0.000000000000000000000000000000,1022014,001996236P001022014,07915054393000100032,1,"Paquete en almacen iVoy",78792
19.617663000000000000000000000000,-99.170265800000000000000000000000,1022266,001996477P001022266,07615066347100100038,2,"Paquete en almacen iVoy",78788
19.503349700000000000000000000000,-99.064956999999990000000000000000,1022286,001996506P001022286,07915056525700100038,2,"Paquete en almacen iVoy",78792
19.727928700000000000000000000000,-99.190391400000000000000000000000,1022403,001996616P001022403,07715057539900100014,2,"Paquete en almacen iVoy",78790
35.467560200000000000000000000000,-97.516427600000000000000000000000,1022540,001996749P001022540,07815076244000100032,2,"Paquete en almacen iVoy",78789
0.000000000000000000000000000000,0.000000000000000000000000000000,1022545,001996754P001022545,08015098235000100035,1,"Paquete en almacen iVoy",78794
35.467560200000000000000000000000,-97.516427600000000000000000000000,1022650,001996749P001022650,19715076309500100031,2,"Paquete en almacen iVoy",78789
19.521188800000000000000000000000,-99.018268100000000000000000000000,1022982,001997264P001022982,7890896,2,"Paquete en almacen iVoy",126008
0.000000000000000000000000000000,0.000000000000000000000000000000,1023081,001997379P001023081,36415098332000100032,1,"Paquete en almacen iVoy",78794
0.000000000000000000000000000000,0.000000000000000000000000000000,1023144,001997461P001023144,21241618802700100034,1,"Paquete en almacen iVoy",70933
19.440581700000000000000000000000,-99.186554800000000000000000000000,1023236,001997556P001023236,36515089897000100035,2,"Paquete en almacen iVoy",78788
19.485700200000000000000000000000,-99.101328200000000000000000000000,1023356,001997756P001023356,7895261,2,"Paquete en almacen iVoy",126008
19.448535000000000000000000000000,-99.116021100000000000000000000000,1023384,001997855P001023384,1909363,2,"Paquete en almacen iVoy",159681
19.507701400000000000000000000000,-99.020854599999990000000000000000,1023705,001998231P001023705,07541316005100100031,2,"Paquete en almacen iVoy",70933
0.000000000000000000000000000000,0.000000000000000000000000000000,1024090,001998617P001024090,07541441036700100034,1,"Paquete en almacen iVoy",70933
35.467560200000000000000000000000,-97.516427600000000000000000000000,1024091,001998618P001024091,07541438470600100033,2,"Paquete en almacen iVoy",70933
0.000000000000000000000000000000,0.000000000000000000000000000000,1024291,001998814P001024291,07541369913000100032,1,"Paquete en almacen iVoy",70933
19.277528900000000000000000000000,-99.188474200000000000000000000000,1025066,001999574P001025066,07541506522600100039,2,"Paquete en almacen iVoy",70933
19.673315900000000000000000000000,-99.167758900000000000000000000000,1025185,001999723P001025185,36515089444800100033,2,"Paquete en almacen iVoy",78788
19.414877600000000000000000000000,-99.228304299999990000000000000000,1025230,001992165P001025230,7889911,2,"Paquete en almacen iVoy",126008
19.361658500000000000000000000000,-99.052093900000000000000000000000,1025448,002000168P001025448,7895367,2,"Paquete en almacen iVoy",126008
19.361490700000000000000000000000,-99.030467000000000000000000000000,1025483,002000211P001025483,1913766,2,"Paquete en almacen iVoy",159681
19.430297000000000000000000000000,-99.288054800000010000000000000000,1025504,002000252P001025504,7887563,2,"Paquete en almacen iVoy",126008
19.402598900000000000000000000000,-99.127397399999990000000000000000,1025548,001991810P001025548,1417602,2,"Paquete en almacen iVoy",135977
19.393332200000000000000000000000,-99.108331100000000000000000000000,1025554,002000321P001025554,1416356,2,"Paquete en almacen iVoy",135977
19.332662700000000000000000000000,-99.272970899999990000000000000000,1025660,002000414P001025660,36515098342700100031,2,"Paquete en almacen iVoy",78788
19.357434800000000000000000000000,-99.018913500000000000000000000000,1025762,002000524P001025762,19315086285300100039,2,"Paquete en almacen iVoy",78793
35.467560200000000000000000000000,-97.516427600000000000000000000000,1025902,002000684P001025902,07715098269900100031,2,"Paquete en almacen iVoy",78790
19.389610700000000000000000000000,-99.206792999999990000000000000000,1026057,002000841P001026057,07615106939400100039,2,"Paquete en almacen iVoy",78788
19.389697700000000000000000000000,-99.277241699999990000000000000000,1026178,002000960P001026178,7890525,2,"Paquete en almacen iVoy",126008
35.467560200000000000000000000000,-97.516427600000000000000000000000,1026194,002000975P001026194,07715070518800100035,2,"Paquete en almacen iVoy",78790
19.365413800000000000000000000000,-99.039485700000000000000000000000,1026261,002001048P001026261,07614812832400100030,2,"Paquete en almacen iVoy",78788
19.359291000000000000000000000000,-99.086408900000000000000000000000,1026625,002001420P001026625,07615096078600100037,2,"Paquete en almacen iVoy",78788
19.298433500000000000000000000000,-99.082092699999990000000000000000,1026717,002001558P001026717,1419627,2,"Paquete en almacen iVoy",135977
19.357162700000000000000000000000,-99.196360900000000000000000000000,1026728,001992024P001026728,1417710,2,"Paquete en almacen iVoy",135977
0.000000000000000000000000000000,0.000000000000000000000000000000,1026737,002001579P001026737,7892040,1,"Paquete en almacen iVoy",126008
19.273280400000000000000000000000,-99.179773700000000000000000000000,1026742,002001582P001026742,7889962,2,"Paquete en almacen iVoy",126008
19.613555500000000000000000000000,-99.073106799999990000000000000000,1026747,002001586P001026747,7883586,2,"Paquete en almacen iVoy",126008
0.000000000000000000000000000000,0.000000000000000000000000000000,1026752,002001619P001026752,7891744,1,"Paquete en almacen iVoy",126008
19.287163000000000000000000000000,-99.160602400000000000000000000000,1026783,002001694P001026783,1910383,2,"Paquete en almacen iVoy",159681
19.372575700000000000000000000000,-99.050788099999990000000000000000,1026907,002001816P001026907,90306651_263220,2,"Paquete en almacen iVoy",57179
19.354850700000000000000000000000,-99.258507700000000000000000000000,1026956,002001887P001026956,7895529,2,"Paquete en almacen iVoy",126008
19.452432400000000000000000000000,-99.182261200000000000000000000000,1027028,001988637P001027028,90267294_263220,2,"Paquete en almacen iVoy",57179
19.396786900000000000000000000000,-99.165198500000000000000000000000,1027052,002001967P001027052,90230061_263220,2,"Paquete en almacen iVoy",57179
19.338779300000000000000000000000,-99.082447699999990000000000000000,1027088,001561332P001027088,90327474_263220,2,"Paquete en almacen iVoy",57179
19.427076900000000000000000000000,-99.175109800000000000000000000000,1027168,002002086P001027168,7886274,2,"Paquete en almacen iVoy",126008
19.389917300000000000000000000000,-99.193943699999990000000000000000,1027169,002002087P001027169,7843997,2,"Paquete en almacen iVoy",126008
19.513342400000000000000000000000,-99.275810200000000000000000000000,1027288,002002209P001027288,90337299_263220,2,"Paquete en almacen iVoy",57179
19.529261100000000000000000000000,-99.253739800000000000000000000000,1027297,002002215P001027297,90264330_263220,2,"Paquete en almacen iVoy",57179
19.447346300000000000000000000000,-99.147842099999990000000000000000,1027342,001865955P001027342,90281652_263667,2,"Paquete en almacen iVoy",57179
19.385943700000000000000000000000,-99.148122199999990000000000000000,1027346,002002249P001027346,90276363_263667,2,"Paquete en almacen iVoy",57179
19.423406400000000000000000000000,-99.128440000000000000000000000000,1027354,001759495P001027354,90387303_263667,2,"Paquete en almacen iVoy",57179
19.423406400000000000000000000000,-99.128440000000000000000000000000,1027355,001759495P001027355,90389289_263667,2,"Paquete en almacen iVoy",57179
19.356463500000000000000000000000,-99.017231099999990000000000000000,1027362,002002262P001027362,90349932_263667,2,"Paquete en almacen iVoy",57179
19.516543800000000000000000000000,-99.100876000000000000000000000000,1027431,002002366P001027431,90312507_263667,2,"Paquete en almacen iVoy",57179
19.361939900000000000000000000000,-99.172631700000000000000000000000,1027488,001693745P001027488,90373173_263667,2,"Paquete en almacen iVoy",57179
19.564951800000000000000000000000,-99.193401700000000000000000000000,1027490,002002395P001027490,90300213_263667,2,"Paquete en almacen iVoy",57179
19.485246600000000000000000000000,-99.273795900000000000000000000000,1027494,002002398P001027494,90230412_263667,2,"Paquete en almacen iVoy",57179
19.351406400000000000000000000000,-98.992292600000000000000000000000,1027523,002002413P001027523,90284331_263667,2,"Paquete en almacen iVoy",57179
19.326588600000000000000000000000,-99.119894000000000000000000000000,1027567,002002435P001027567,90336294_263667,2,"Paquete en almacen iVoy",57179
0.000000000000000000000000000000,0.000000000000000000000000000000,1027604,002002486P001027604,07541668178800100011,1,"Paquete en almacen iVoy",70933
19.587771900000000000000000000000,-99.301822399999990000000000000000,1027674,002002565P001027674,07541137819100100039,2,"Paquete en almacen iVoy",70933
0.000000000000000000000000000000,0.000000000000000000000000000000,1027898,002002783P001027898,07541280482200100035,1,"Paquete en almacen iVoy",70933
19.490158900000000000000000000000,-99.221859500000000000000000000000,1027901,002002784P001027901,07541369495900100034,2,"Paquete en almacen iVoy",70933
0.000000000000000000000000000000,0.000000000000000000000000000000,1027954,002002834P001027954,07541369501300100038,1,"Paquete en almacen iVoy",70933
0.000000000000000000000000000000,0.000000000000000000000000000000,1028025,002002904P001028025,07541480888800100037,1,"Paquete en almacen iVoy",70933
0.000000000000000000000000000000,0.000000000000000000000000000000,1028093,002002969P001028093,07541309872100100039,1,"Paquete en almacen iVoy",70933
19.405628900000000000000000000000,-99.179847000000000000000000000000,1028306,002003366P001028306,002003366P001028306,2,"Paquete en almacen iVoy",44718
0.000000000000000000000000000000,0.000000000000000000000000000000,1028409,002003465P001028409,002003465P001028409,1,"Paquete en almacen iVoy",44718
19.569444100000000000000000000000,-99.211851500000000000000000000000,1028424,002003480P001028424,90355749_263610,2,"Paquete en almacen iVoy",57179
19.392346000000000000000000000000,-99.173490100000000000000000000000,1028431,001747560P001028431,90268044_263610,2,"Paquete en almacen iVoy",57179
19.356494100000000000000000000000,-99.282470399999970000000000000000,1028451,001954763P001028451,90379671_263610,2,"Paquete en almacen iVoy",57179
19.541071100000000000000000000000,-99.149585399999990000000000000000,1028452,002003497P001028452,90378600_263610,2,"Paquete en almacen iVoy",57179
19.521962700000000000000000000000,-99.192570400000010000000000000000,1028453,002003498P001028453,90291711_263610,2,"Paquete en almacen iVoy",57179
19.383156300000000000000000000000,-99.068619000000000000000000000000,1028456,002003500P001028456,90244986_263610,2,"Paquete en almacen iVoy",57179
19.446433800000000000000000000000,-99.184924300000000000000000000000,1028461,002003503P001028461,90348219_263610,2,"Paquete en almacen iVoy",57179
19.438238100000000000000000000000,-99.191765600000000000000000000000,1028471,001129249P001028471,90267501_263610,2,"Paquete en almacen iVoy",57179
0.000000000000000000000000000000,0.000000000000000000000000000000,1028472,002003507P001028472,90245127_263610,1,"Paquete en almacen iVoy",57179
19.385777200000000000000000000000,-99.187696300000000000000000000000,1028480,002003512P001028480,90370116_263610,2,"Paquete en almacen iVoy",57179
19.401813900000000000000000000000,-99.113476999999990000000000000000,1028485,001870270P001028485,90264006_263610,2,"Paquete en almacen iVoy",57179
19.386597400000000000000000000000,-99.187693500000010000000000000000,1028490,002003519P001028490,90267387_263610,2,"Paquete en almacen iVoy",57179
19.414793000000000000000000000000,-99.062925600000000000000000000000,1028499,002003523P001028499,90262905_263610,2,"Paquete en almacen iVoy",57179
19.555695500000000000000000000000,-99.269736299999990000000000000000,1028500,001595727P001028500,90282525_263610,2,"Paquete en almacen iVoy",57179
19.421580700000000000000000000000,-99.152988000000000000000000000000,1028511,002003530P001028511,90285384_263610,2,"Paquete en almacen iVoy",57179
19.389544900000000000000000000000,-99.246351699999990000000000000000,1028516,001003740P001028516,90282240_263610,2,"Paquete en almacen iVoy",57179
19.407362800000000000000000000000,-99.179327199999990000000000000000,1028518,001120741P001028518,90328125_263610,2,"Paquete en almacen iVoy",57179
19.494722500000000000000000000000,-99.219730500000000000000000000000,1028535,002003544P001028535,90248388_263610,2,"Paquete en almacen iVoy",57179
19.393249400000000000000000000000,-99.182870900000010000000000000000,1028536,001682637P001028536,90312936_263610,2,"Paquete en almacen iVoy",57179
19.404024000000000000000000000000,-99.160703200000000000000000000000,1028538,001395502P001028538,90240240_263610,2,"Paquete en almacen iVoy",57179
19.314944800000000000000000000000,-99.090503399999990000000000000000,1028541,001818192P001028541,90284277_263610,2,"Paquete en almacen iVoy",57179
19.331420000000000000000000000000,-99.108494299999990000000000000000,1028542,001693881P001028542,90301008_263610,2,"Paquete en almacen iVoy",57179
19.431034200000000000000000000000,-99.126089999999990000000000000000,1028566,002003556P001028566,90240036_263610,2,"Paquete en almacen iVoy",57179
19.431034200000000000000000000000,-99.126089999999990000000000000000,1028567,002003556P001028567,90243915_263610,2,"Paquete en almacen iVoy",57179
19.366089000000000000000000000000,-99.179546100000000000000000000000,1028576,002003559P001028576,90241923_263610,2,"Paquete en almacen iVoy",57179
19.366151400000000000000000000000,-99.169335300000000000000000000000,1028584,001713126P001028584,90343740_263610,2,"Paquete en almacen iVoy",57179
19.457232900000000000000000000000,-99.187363499999990000000000000000,1028586,002003562P001028586,90249726_263610,2,"Paquete en almacen iVoy",57179
19.360798000000000000000000000000,-99.269485100000000000000000000000,1028587,002003563P001028587,90248661_263610,2,"Paquete en almacen iVoy",57179
19.428438000000000000000000000000,-99.157799000000010000000000000000,1028601,000010901P001028601,90246897_263610,2,"Paquete en almacen iVoy",57179
19.464821300000000000000000000000,-99.097078299999990000000000000000,1028609,002003576P001028609,90251907_263610,2,"Paquete en almacen iVoy",57179
19.449873900000000000000000000000,-99.053455400000000000000000000000,1028611,002003577P001028611,90343077_263610,2,"Paquete en almacen iVoy",57179
19.325906400000000000000000000000,-99.160046400000000000000000000000,1028643,002003587P001028643,90239943_263610,2,"Paquete en almacen iVoy",57179
19.339239900000000000000000000000,-99.157993699999990000000000000000,1028649,001818947P001028649,90377196_263610,2,"Paquete en almacen iVoy",57179
19.400512600000000000000000000000,-99.123321800000000000000000000000,1028655,002003592P001028655,90253461_263610,2,"Paquete en almacen iVoy",57179
19.450335800000000000000000000000,-99.178808800000000000000000000000,1028660,002003594P001028660,90310686_263610,2,"Paquete en almacen iVoy",57179
19.395732200000000000000000000000,-99.162091400000000000000000000000,1028668,001527479P001028668,90343566_263610,2,"Paquete en almacen iVoy",57179
19.407645700000000000000000000000,-99.185470799999990000000000000000,1028672,002003601P001028672,90256476_263610,2,"Paquete en almacen iVoy",57179
0.000000000000000000000000000000,0.000000000000000000000000000000,1028677,002003603P001028677,90229254_263610,1,"Paquete en almacen iVoy",57179
19.406869500000000000000000000000,-99.158012599999990000000000000000,1028684,001864629P001028684,90336129_263610,2,"Paquete en almacen iVoy",57179
19.440581700000000000000000000000,-99.186554800000000000000000000000,1028687,000405430P001028687,90256692_263610,2,"Paquete en almacen iVoy",57179
19.445027400000000000000000000000,-99.202982999999990000000000000000,1028694,000015569P001028694,90255771_263610,2,"Paquete en almacen iVoy",57179
19.362322900000000000000000000000,-99.282707300000000000000000000000,1028701,000531012P001028701,90334704_263610,2,"Paquete en almacen iVoy",57179
19.296823400000000000000000000000,-99.234207500000000000000000000000,1028706,001791539P001028706,90249045_263610,2,"Paquete en almacen iVoy",57179
19.561604200000000000000000000000,-99.215825799999990000000000000000,1028707,001120894P001028707,90249480_263610,2,"Paquete en almacen iVoy",57179
19.561604200000000000000000000000,-99.215825799999990000000000000000,1028708,001120894P001028708,90252006_263610,2,"Paquete en almacen iVoy",57179
19.366187000000000000000000000000,-99.149615099999990000000000000000,1028713,001623965P001028713,90339651_263610,2,"Paquete en almacen iVoy",57179
19.348019900000000000000000000000,-99.184243400000000000000000000000,1028718,002003626P001028718,90247710_263610,2,"Paquete en almacen iVoy",57179
19.381176600000000000000000000000,-99.067374399999990000000000000000,1028721,001907077P001028721,90336012_263610,2,"Paquete en almacen iVoy",57179
19.523333400000000000000000000000,-99.151682600000000000000000000000,1028723,002003639P001028723,KHMX00406489,2,"Paquete en almacen iVoy",149202
19.530233700000000000000000000000,-99.219098000000000000000000000000,1028773,001638735P001028773,90376620_263610,2,"Paquete en almacen iVoy",57179
19.516950000000000000000000000000,-99.092085700000000000000000000000,1028777,002003688P001028777,90376752_263610,2,"Paquete en almacen iVoy",57179
19.516950000000000000000000000000,-99.092085700000000000000000000000,1028778,002003688P001028778,90377523_263610,2,"Paquete en almacen iVoy",57179
19.405973000000000000000000000000,-99.166384700000000000000000000000,1028789,000614040P001028789,90249222_263610,2,"Paquete en almacen iVoy",57179
19.524122700000000000000000000000,-99.192695800000010000000000000000,1028790,002003693P001028790,90290364_263610,2,"Paquete en almacen iVoy",57179
19.574252300000000000000000000000,-99.194268299999990000000000000000,1028793,002003695P001028793,90252888_263610,2,"Paquete en almacen iVoy",57179
19.365068500000000000000000000000,-99.163231099999990000000000000000,1028802,001627399P001028802,90316218_263610,2,"Paquete en almacen iVoy",57179
19.359061100000000000000000000000,-99.272408300000000000000000000000,1028804,002003701P001028804,90319212_263610,2,"Paquete en almacen iVoy",57179
19.408977208719286000000000000000,-99.185147993266580000000000000000,1028811,000218402P001028811,90256983_263610,2,"Paquete en almacen iVoy",57179
19.408977208719286000000000000000,-99.185147993266580000000000000000,1028812,000218402P001028812,90259794_263610,2,"Paquete en almacen iVoy",57179
19.497441300000000000000000000000,-99.075104000000000000000000000000,1028825,002003710P001028825,90251259_263610,2,"Paquete en almacen iVoy",57179
19.510731600000000000000000000000,-99.271282300000000000000000000000,1028833,002003713P001028833,90331197_263610,2,"Paquete en almacen iVoy",57179
19.518540500000000000000000000000,-99.160894500000000000000000000000,1028838,002003717P001028838,90352008_263610,2,"Paquete en almacen iVoy",57179
19.468030100000000000000000000000,-99.064256399999990000000000000000,1028839,002003718P001028839,90272574_263610,2,"Paquete en almacen iVoy",57179
19.305750800000000000000000000000,-99.146022099999980000000000000000,1028851,002003733P001028851,90256608_263610,2,"Paquete en almacen iVoy",57179
19.520081000000000000000000000000,-99.260930100000000000000000000000,1028857,001743476P001028857,90338949_263610,2,"Paquete en almacen iVoy",57179
0.000000000000000000000000000000,0.000000000000000000000000000000,1028865,002003744P001028865,90258465_263610,1,"Paquete en almacen iVoy",57179
19.325475600000000000000000000000,-99.044696199999990000000000000000,1028867,002003746P001028867,90265923_263610,2,"Paquete en almacen iVoy",57179
19.456272700000000000000000000000,-99.212494400000010000000000000000,1028881,001937145P001028881,90251670_263610,2,"Paquete en almacen iVoy",57179
19.323402900000000000000000000000,-99.246535900000030000000000000000,1028885,002003756P001028885,90255726_263610,2,"Paquete en almacen iVoy",57179
19.398378300000000000000000000000,-99.172806999999990000000000000000,1028889,001641944P001028889,90248052_263610,2,"Paquete en almacen iVoy",57179
19.355879700000000000000000000000,-99.288736600000000000000000000000,1028892,001369785P001028892,90246879_263610,2,"Paquete en almacen iVoy",57179
19.398917300000000000000000000000,-99.150523100000000000000000000000,1028894,002003759P001028894,90253740_263610,2,"Paquete en almacen iVoy",57179
19.455269100000000000000000000000,-99.126779000000000000000000000000,1028902,002003765P001028902,90373881_263610,2,"Paquete en almacen iVoy",57179
19.420482700000000000000000000000,-99.204637900000000000000000000000,1028907,001119274P001028907,90339309_263610,2,"Paquete en almacen iVoy",57179
19.373484800000000000000000000000,-99.146843600000000000000000000000,1028908,001694298P001028908,90255030_263610,2,"Paquete en almacen iVoy",57179
19.471774600000000000000000000000,-99.144849499999990000000000000000,1028911,001629971P001028911,90244482_263610,2,"Paquete en almacen iVoy",57179
19.336639000000000000000000000000,-99.143854499999990000000000000000,1028923,002003775P001028923,90281976_263610,2,"Paquete en almacen iVoy",57179
19.489763700000000000000000000000,-99.021845599999990000000000000000,1028927,002003790P001028927,1909422,2,"Paquete en almacen iVoy",67594
19.363934800000000000000000000000,-99.272494900000000000000000000000,1028929,002001618P001028929,7896596,2,"Paquete en almacen iVoy",126008
19.472145700000000000000000000000,-99.110339200000010000000000000000,1028930,002003795P001028930,7896380,2,"Paquete en almacen iVoy",126008
19.473117600000000000000000000000,-99.231255199999990000000000000000,1028932,002003797P001028932,7896239,2,"Paquete en almacen iVoy",126008
19.529659600000000000000000000000,-99.141567299999990000000000000000,1028934,002003799P001028934,7895694,2,"Paquete en almacen iVoy",126008
19.495589100000000000000000000000,-99.075999500000000000000000000000,1028939,002003806P001028939,7895389,2,"Paquete en almacen iVoy",126008
19.401944400000000000000000000000,-99.177500000000000000000000000000,1028941,002003808P001028941,7895325,2,"Paquete en almacen iVoy",126008
19.536500600000000000000000000000,-99.193717900000000000000000000000,1028942,002003809P001028942,7895229,2,"Paquete en almacen iVoy",126008
19.369799800000000000000000000000,-99.280580500000000000000000000000,1028950,002003817P001028950,7893759,2,"Paquete en almacen iVoy",126008
19.350107000000000000000000000000,-99.061255400000010000000000000000,1028952,002002315P001028952,7893564,2,"Paquete en almacen iVoy",126008
19.402133500000000000000000000000,-99.175467200000000000000000000000,1028953,001996987P001028953,7893460,2,"Paquete en almacen iVoy",126008
19.493381200000000000000000000000,-99.261350600000000000000000000000,1028955,002003818P001028955,7893099,2,"Paquete en almacen iVoy",126008
